,symbol,time,vol,op,sl,tp
1255,MVIS,2021-06-02 23:15:00,4,18.4,18.06,25.27
1256,NAK,2021-03-19 23:15:00,109,0.7118,0.5668,3.6393
1257,NAK,2021-03-22 23:15:00,107,0.7048,0.5598,3.6323
1258,NAK,2021-03-24 23:15:00,117,0.6417,0.4967,3.5692
1259,NAK,2021-03-26 23:15:00,123,0.6597,0.5147,3.5872
1260,NAK,2021-03-29 23:15:00,128,0.6069,0.4619,3.5344
1261,NAK,2021-03-30 23:15:00,131,0.5935,0.4485,3.521
1262,NAK,2021-03-31 23:15:00,122,0.6288,0.4838,3.5563
1263,NAK,2021-04-01 23:15:00,124,0.6275,0.4825,3.555
1264,NAK,2021-04-07 23:15:00,117,0.6492,0.5042,3.5767
1265,NAK,2021-04-08 23:15:00,125,0.615,0.47,3.5425
1266,NAK,2021-04-12 23:15:00,124,0.6122,0.4672,3.5397
1267,NAK,2021-04-13 23:15:00,131,0.604,0.459,3.5315
1268,NAK,2021-04-14 23:15:00,128,0.6059,0.4609,3.5334
1269,NAK,2021-04-19 23:15:00,144,0.567,0.422,3.495
1270,NAK,2021-04-21 23:15:00,143,0.56,0.415,3.4875
1271,NAK,2021-04-22 23:15:00,136,0.5667,0.4217,3.4942
1272,NAK,2021-04-23 23:15:00,139,0.559,0.415,3.467
1273,NAK,2021-04-26 23:15:00,134,0.6,0.455,3.5275
1274,NAK,2021-04-27 23:15:00,129,0.6095,0.4645,3.537
1275,NAK,2021-04-29 23:15:00,128,0.6153,0.4703,3.5428
1276,NAK,2021-04-30 23:15:00,133,0.6034,0.4584,3.5309
1277,NAK,2021-05-05 23:15:00,138,0.5569,0.4119,3.4844
1278,NAK,2021-05-06 23:15:00,136,0.5787,0.4337,3.5062
1279,NAK,2021-05-10 23:15:00,139,0.562,0.417,3.4895
1280,NAK,2021-05-13 23:15:00,150,0.5251,0.3801,3.4526
1281,NAK,2021-05-14 23:15:00,156,0.5042,0.3592,3.4317
1282,NAK,2021-05-17 23:15:00,147,0.5466,0.4016,3.4741
1283,NAK,2021-05-18 23:15:00,139,0.5723,0.4273,3.4998
1284,NAK,2021-05-20 23:15:00,135,0.5887,0.4437,3.5162
1285,NAK,2021-05-21 23:15:00,138,0.574,0.429,3.5015
1286,NAK,2021-05-25 23:15:00,144,0.553,0.4081,3.4784
1287,NAK,2021-05-26 23:15:00,144,0.5455,0.4005,3.473
1288,NAK,2021-05-27 23:15:00,141,0.563,0.418,3.4905
1289,NAK,2021-06-01 23:15:00,138,0.568,0.423,3.4955
1290,NAK,2021-06-02 23:15:00,139,0.5671,0.4221,3.4946
1291,NAK,2021-06-03 23:15:00,140,0.5786,0.4336,3.5061
1292,NAKD,2021-03-19 23:15:00,86,0.9058,0.7608,3.8333
1293,NAKD,2021-03-22 23:15:00,86,0.862,0.717,3.7895
1294,NAKD,2021-03-24 23:15:00,99,0.7679,0.6229,3.6954
1295,NAKD,2021-03-26 23:15:00,99,0.8236,0.6786,3.7511
1296,NAKD,2021-03-29 23:15:00,96,0.7788,0.6338,3.7063
1297,NAKD,2021-03-31 23:15:00,106,0.7299,0.5849,3.6574
1298,NAKD,2021-04-01 23:15:00,108,0.716,0.571,3.6435
1299,NAKD,2021-04-08 23:15:00,128,0.5918,0.4468,3.5193
1300,NAKD,2021-04-09 23:15:00,110,0.714,0.569,3.6415
1301,NAKD,2021-04-14 23:15:00,139,0.5609,0.4159,3.4884
1302,NAKD,2021-04-15 23:15:00,138,0.5613,0.4163,3.4888
1303,NAKD,2021-04-19 23:15:00,157,0.4781,0.3332,3.4035
1304,NAKD,2021-04-21 23:15:00,152,0.5369,0.392,3.4623
1305,NAKD,2021-04-22 23:15:00,141,0.5453,0.4003,3.4728
1306,NAKD,2021-04-23 23:15:00,130,0.5977,0.4527,3.5252
1307,NAKD,2021-04-26 23:15:00,130,0.6464,0.5014,3.5739
1308,NAKD,2021-04-27 23:15:00,106,0.6849,0.5399,3.6124
1309,NAKD,2021-04-28 23:15:00,119,0.6729,0.5279,3.6004
1310,NAKD,2021-04-29 23:15:00,120,0.6299,0.4849,3.5574
1311,NAKD,2021-04-30 23:15:00,112,0.724,0.579,3.652
1312,NAKD,2021-05-05 23:15:00,133,0.5769,0.4319,3.5044
1313,NAKD,2021-05-07 23:15:00,145,0.5584,0.4134,3.4859
1314,NAKD,2021-05-13 23:15:00,153,0.5182,0.3732,3.4457
1315,NAKD,2021-05-18 23:15:00,133,0.5889,0.4439,3.5164
1316,NAKD,2021-05-20 23:15:00,141,0.5546,0.4096,3.4821
1317,NAKD,2021-05-21 23:15:00,145,0.5419,0.397,3.4673
1318,NAKD,2021-05-25 23:15:00,152,0.5148,0.3698,3.4423
1319,NAKD,2021-05-26 23:15:00,141,0.5487,0.4037,3.4762
1320,NAKD,2021-05-27 23:15:00,134,0.5835,0.4385,3.511
1321,NAKD,2021-05-28 23:15:00,118,0.7252,0.5802,3.6527
1322,NAKD,2021-06-01 23:15:00,122,0.6234,0.4784,3.5509
1323,NAKD,2021-06-02 23:15:00,121,0.6388,0.4938,3.5663
1324,NAKD,2021-06-03 23:15:00,86,0.9059,0.7609,3.8334
1325,NIO,2021-03-22 23:15:00,1,42.79,42.45,49.66
1326,NIO,2021-03-24 23:15:00,1,39.01,38.67,45.88
1327,NIO,2021-03-31 23:15:00,2,38.1,37.76,44.97
1328,NIO,2021-04-01 23:15:00,1,40.99,40.65,47.86
1329,NIO,2021-04-05 23:15:00,1,39.54,39.2,46.41
1330,NIO,2021-04-08 23:15:00,2,38.41,38.07,45.28
1331,NIO,2021-04-13 23:15:00,2,37.83,37.49,44.7
1332,NIO,2021-04-14 23:15:00,2,37.93,37.59,44.8
1333,NIO,2021-04-15 23:15:00,2,35.61,35.27,42.48
1334,NIO,2021-04-19 23:15:00,2,36.59,36.25,43.46
1335,NIO,2021-04-20 23:15:00,2,36.99,36.65,43.86
1336,NIO,2021-04-22 23:15:00,2,38.94,38.6,45.81
1337,NIO,2021-04-23 23:15:00,1,40.73,40.39,47.6
1338,NIO,2021-04-26 23:15:00,1,41.61,41.27,48.48
1339,NIO,2021-04-27 23:15:00,1,41.94,41.6,48.81
1340,NIO,2021-04-29 23:15:00,1,40.05,39.71,46.92
1341,NIO,2021-05-03 23:15:00,1,41.18,40.84,48.05
1342,NIO,2021-05-05 23:15:00,2,37.53,37.19,44.4
1343,NIO,2021-05-07 23:15:00,2,37.54,37.2,44.41
1344,NIO,2021-05-13 23:15:00,2,33.86,33.52,40.73
1345,NIO,2021-05-14 23:15:00,2,33.07,32.73,39.94
1346,NIO,2021-05-18 23:15:00,2,33.86,33.52,40.73
1347,NIO,2021-05-20 23:15:00,2,34.23,33.89,41.1
1348,NIO,2021-05-21 23:15:00,2,34.71,34.37,41.58
1349,NIO,2021-05-24 23:15:00,2,34.53,34.19,41.4
1350,NIO,2021-05-25 23:15:00,2,37.23,36.89,44.1
1351,NIO,2021-05-26 23:15:00,2,36.79,36.45,43.66
1352,NIO,2021-05-27 23:15:00,2,37.92,37.58,44.79
1353,NIO,2021-06-01 23:15:00,1,40.54,40.2,47.41
1354,NNDM,2021-03-22 23:15:00,7,10.0,9.66,16.87
1355,NNDM,2021-03-23 23:15:00,8,9.52,9.38,12.35
1356,NNDM,2021-03-24 23:15:00,8,9.05,8.91,11.88
1357,NNDM,2021-03-31 23:15:00,9,8.58,8.44,11.41
1358,NNDM,2021-04-01 23:15:00,8,8.83,8.69,11.66
1359,NNDM,2021-04-05 23:15:00,9,8.29,8.15,11.12
1360,NNDM,2021-04-08 23:15:00,10,7.77,7.63,10.6
1361,NNDM,2021-04-12 23:15:00,10,7.53,7.39,10.36
1362,NNDM,2021-04-13 23:15:00,10,7.55,7.41,10.38
1363,NNDM,2021-04-14 23:15:00,10,8.12,7.98,10.95
1364,NNDM,2021-04-15 23:15:00,10,7.31,7.17,10.14
1365,NNDM,2021-04-20 23:15:00,11,7.5,7.36,10.33
1366,NNDM,2021-04-22 23:15:00,10,7.59,7.45,10.42
1367,NNDM,2021-04-23 23:15:00,10,7.48,7.34,10.31
1368,NNDM,2021-04-26 23:15:00,10,8.03,7.89,10.86
1369,NNDM,2021-04-27 23:15:00,8,8.56,8.42,11.39
1370,NNDM,2021-04-29 23:15:00,9,7.73,7.59,10.56
1371,NNDM,2021-05-03 23:15:00,10,7.24,7.1,10.07
1372,NNDM,2021-05-05 23:15:00,11,6.9,6.76,9.73
1373,NNDM,2021-05-07 23:15:00,11,6.82,6.68,9.65
1374,NNDM,2021-05-13 23:15:00,13,6.06,5.92,8.89
1375,NNDM,2021-05-14 23:15:00,14,6.13,5.99,8.96
1376,NNDM,2021-05-20 23:15:00,12,6.33,6.19,9.16
1377,NNDM,2021-05-21 23:15:00,12,6.44,6.3,9.27
1378,NNDM,2021-05-24 23:15:00,12,6.3,6.16,9.13
1379,NNDM,2021-05-25 23:15:00,12,6.5,6.36,9.33
1380,NNDM,2021-05-26 23:15:00,12,7.1,6.96,9.93
1381,NNDM,2021-05-27 23:15:00,10,7.13,6.99,9.96
1382,NNDM,2021-05-28 23:15:00,10,7.43,7.29,10.26
1383,NNDM,2021-06-01 23:15:00,10,7.1,7.0,9.2
1384,NNDM,2021-06-02 23:15:00,10,7.28,7.14,10.11
1385,NOK,2021-03-19 23:15:00,20,4.0,3.86,6.83
1386,NOK,2021-03-22 23:15:00,19,4.08,3.94,6.91
1387,NOK,2021-03-23 23:15:00,19,4.06,3.92,6.89
1388,NOK,2021-03-26 23:15:00,19,4.09,3.95,6.92
1389,NOK,2021-04-01 23:15:00,19,4.03,3.89,6.86
1390,NOK,2021-04-05 23:15:00,19,4.01,3.87,6.84
1391,NOK,2021-04-07 23:15:00,19,4.04,3.9,6.87
1392,NOK,2021-04-08 23:15:00,19,4.06,3.92,6.89
1393,NOK,2021-04-09 23:15:00,19,4.1,3.96,6.93
1394,NOK,2021-04-13 23:15:00,19,4.11,3.97,6.94
1395,NOK,2021-04-14 23:15:00,19,4.16,4.02,6.99
1396,NOK,2021-04-15 23:15:00,19,4.17,4.03,7.0
1397,NOK,2021-04-16 23:15:00,19,4.16,4.02,6.99
1398,NOK,2021-04-26 23:15:00,18,4.21,4.07,7.04
1399,NOK,2021-04-27 23:15:00,18,4.21,4.07,7.04
1400,NOK,2021-04-28 23:15:00,18,4.29,4.15,7.12
1401,NOK,2021-04-29 23:15:00,16,4.65,4.51,7.48
1402,NOK,2021-04-30 23:15:00,16,4.69,4.55,7.52
1403,NOK,2021-05-03 23:15:00,16,4.9,4.76,7.73
1404,NOK,2021-05-05 23:15:00,16,4.79,4.65,7.62
1405,NOK,2021-05-07 23:15:00,15,5.12,4.98,7.95
1406,NOK,2021-05-10 23:15:00,15,5.08,4.94,7.91
1407,NOK,2021-05-13 23:15:00,16,4.78,4.64,7.61
1408,NOK,2021-05-14 23:15:00,16,4.86,4.72,7.69
1409,NOK,2021-05-18 23:15:00,15,5.0,4.86,7.83
1410,NOK,2021-05-20 23:15:00,15,5.0,4.86,7.83
1411,NOK,2021-05-21 23:15:00,15,5.13,4.99,7.96
1412,NOK,2021-05-25 23:15:00,15,5.0,4.86,7.83
1413,NOK,2021-05-27 23:15:00,15,5.03,4.89,7.86
1414,NOK,2021-05-28 23:15:00,15,5.28,5.14,8.11
1415,NOK,2021-06-01 23:15:00,15,5.17,5.03,8.0
1416,NOK,2021-06-02 23:15:00,15,5.35,5.21,8.18
1417,NOK,2021-06-03 23:15:00,14,5.59,5.45,8.42
1418,OCGN,2021-03-19 23:15:00,8,8.87,8.73,11.7
1419,OCGN,2021-03-22 23:15:00,8,8.6,8.46,11.43
1420,OCGN,2021-03-26 23:15:00,10,7.4,7.3,9.5
1421,OCGN,2021-03-31 23:15:00,10,7.3,7.16,10.13
1422,OCGN,2021-04-01 23:15:00,11,6.95,6.81,9.78
1423,OCGN,2021-04-05 23:15:00,11,6.61,6.47,9.44
1424,OCGN,2021-04-07 23:15:00,12,6.76,6.62,9.59
1425,OCGN,2021-04-08 23:15:00,11,6.73,6.59,9.56
1426,OCGN,2021-04-13 23:15:00,11,6.71,6.57,9.54
1427,OCGN,2021-04-14 23:15:00,11,7.15,7.01,9.98
1428,OCGN,2021-04-20 23:15:00,13,5.49,5.35,8.32
1429,OCGN,2021-04-21 23:15:00,11,6.2,6.06,9.03
1430,OCGN,2021-04-22 23:15:00,11,7.27,7.13,10.1
1431,OCGN,2021-04-23 23:15:00,8,10.03,9.69,16.9
1432,OCGN,2021-04-26 23:15:00,7,11.1,10.76,17.97
1433,OCGN,2021-05-03 23:15:00,5,14.86,14.52,21.73
1434,OCGN,2021-05-05 23:15:00,6,13.18,12.84,20.05
1435,OCGN,2021-05-13 23:15:00,8,8.74,8.6,11.57
1436,OCGN,2021-05-14 23:15:00,9,8.51,8.37,11.34
1437,OCGN,2021-05-20 23:15:00,8,8.93,8.79,11.76
1438,OCGN,2021-05-24 23:15:00,9,8.42,8.28,11.25
1439,OCGN,2021-05-25 23:15:00,9,8.39,8.25,11.22
1440,OCGN,2021-05-27 23:15:00,10,7.8,7.66,10.63
1441,OCGN,2021-05-28 23:15:00,8,8.88,8.74,11.71
1442,OGI,2021-03-19 23:15:00,20,3.94,3.8,6.77
1443,OGI,2021-03-22 23:15:00,19,3.88,3.74,6.71
1444,OGI,2021-03-26 23:15:00,21,3.56,3.42,6.39
1445,OGI,2021-03-29 23:15:00,22,3.57,3.43,6.4
1446,OGI,2021-03-31 23:15:00,22,3.5,3.36,6.33
1447,OGI,2021-04-01 23:15:00,22,3.52,3.38,6.35
1448,OGI,2021-04-05 23:15:00,22,3.4,3.26,6.23
1449,OGI,2021-04-06 23:15:00,22,3.33,3.19,6.16
1450,OGI,2021-04-07 23:15:00,24,3.24,3.1,6.07
1451,OGI,2021-04-08 23:15:00,24,3.12,2.98,5.95
1452,OGI,2021-04-09 23:15:00,24,3.13,2.99,5.96
1453,OGI,2021-04-15 23:15:00,29,2.66,2.52,5.49
1454,OGI,2021-04-20 23:15:00,29,2.46,2.32,5.29
1455,OGI,2021-04-22 23:15:00,30,2.53,2.39,5.36
1456,OGI,2021-04-26 23:15:00,29,2.65,2.51,5.48
1457,OGI,2021-04-27 23:15:00,28,2.69,2.55,5.52
1458,OGI,2021-04-28 23:15:00,30,2.72,2.58,5.55
1459,OGI,2021-04-29 23:15:00,27,2.7,2.56,5.53
1460,OGI,2021-05-07 23:15:00,31,2.7,2.56,5.53
1461,OGI,2021-05-13 23:15:00,30,2.61,2.47,5.44
1462,OGI,2021-05-18 23:15:00,30,2.7,2.56,5.53
1463,OGI,2021-05-20 23:15:00,29,2.7,2.56,5.53
1464,OGI,2021-05-21 23:15:00,29,2.7,2.56,5.53
1465,OGI,2021-05-27 23:15:00,27,2.81,2.67,5.64
1466,OGI,2021-05-28 23:15:00,27,3.05,2.91,5.88
1467,OGI,2021-06-02 23:15:00,26,3.01,2.87,5.84
1468,OGI,2021-06-03 23:15:00,24,3.41,3.27,6.24
1469,PBR,2021-03-19 23:15:00,9,8.35,8.21,11.18
1470,PBR,2021-03-24 23:15:00,9,8.37,8.23,11.2
1471,PBR,2021-03-26 23:15:00,9,8.27,8.13,11.1
1472,PBR,2021-03-31 23:15:00,9,8.34,8.2,11.17
1473,PBR,2021-04-05 23:15:00,9,8.37,8.23,11.2
1474,PBR,2021-04-06 23:15:00,9,8.46,8.32,11.29
1475,PBR,2021-04-07 23:15:00,9,8.46,8.32,11.29
1476,PBR,2021-04-12 23:15:00,9,8.38,8.24,11.21
1477,PBR,2021-04-20 23:15:00,9,8.5,8.36,11.33
1478,PBR,2021-04-22 23:15:00,9,8.42,8.28,11.25
1479,PBR,2021-04-23 23:15:00,9,8.41,8.27,11.24
1480,PBR,2021-04-26 23:15:00,9,8.55,8.41,11.38
1481,PBR,2021-04-27 23:15:00,9,8.57,8.43,11.4
1482,PBR,2021-04-28 23:15:00,9,8.56,8.42,11.39
1483,PBR,2021-04-29 23:15:00,8,8.62,8.48,11.45
1484,PBR,2021-05-03 23:15:00,9,8.46,8.32,11.29
1485,PBR,2021-05-05 23:15:00,9,8.64,8.5,11.47
1486,PBR,2021-05-06 23:15:00,9,8.7,8.56,11.53
1487,PBR,2021-05-07 23:15:00,8,8.88,8.74,11.71
1488,PBR,2021-05-10 23:15:00,8,9.22,9.08,12.05
1489,PBR,2021-05-12 23:15:00,8,9.34,9.2,12.17
1490,PBR,2021-05-13 23:15:00,8,9.24,9.1,12.07
1491,PBR,2021-05-14 23:15:00,8,9.6,9.46,12.43
1492,PBR,2021-05-20 23:15:00,8,9.51,9.37,12.34
1493,PBR,2021-05-21 23:15:00,8,9.52,9.38,12.35
1494,PBR,2021-05-24 23:15:00,8,9.56,9.42,12.39
1495,PBR,2021-05-25 23:15:00,8,9.59,9.45,12.42
1496,PBR,2021-05-27 23:15:00,8,9.55,9.41,12.38
1497,PBR,2021-05-28 23:15:00,8,10.03,9.69,16.9
1498,PBR,2021-06-01 23:15:00,7,10.5,10.16,17.37
1499,PCG,2021-03-19 23:15:00,6,11.25,10.91,18.12
1500,PCG,2021-03-22 23:15:00,7,11.18,10.84,18.05
1501,PCG,2021-03-23 23:15:00,7,11.05,10.71,17.92
1502,PCG,2021-03-24 23:15:00,7,11.32,10.98,18.19
1503,PCG,2021-03-25 23:15:00,6,11.52,11.18,18.39
1504,PCG,2021-03-30 23:15:00,6,11.54,11.2,18.41
1505,PCG,2021-03-31 23:15:00,6,11.65,11.31,18.52
1506,PCG,2021-04-01 23:15:00,6,11.58,11.24,18.45
1507,PCG,2021-04-05 23:15:00,6,11.79,11.45,18.66
1508,PCG,2021-04-08 23:15:00,6,11.34,11.0,18.21
1509,PCG,2021-04-09 23:15:00,7,11.5,11.16,18.37
1510,PCG,2021-04-16 23:15:00,6,11.97,11.63,18.84
1511,PCG,2021-04-19 23:15:00,6,11.34,11.0,18.21
1512,PCG,2021-04-20 23:15:00,7,11.16,10.82,18.03
1513,PCG,2021-04-22 23:15:00,7,11.19,10.85,18.06
1514,PCG,2021-04-23 23:15:00,7,11.01,10.67,17.88
1515,PCG,2021-04-26 23:15:00,7,10.93,10.59,17.8
1516,PCG,2021-04-27 23:15:00,7,10.71,10.37,17.58
1517,PCG,2021-04-28 23:15:00,7,10.61,10.27,17.48
1518,PCG,2021-05-03 23:15:00,6,11.39,11.05,18.26
1519,PCG,2021-05-04 23:15:00,6,11.27,10.93,18.14
1520,PCG,2021-05-05 23:15:00,6,11.05,10.71,17.92
1521,PCG,2021-05-06 23:15:00,7,10.97,10.63,17.84
1522,PCG,2021-05-07 23:15:00,7,11.08,10.74,17.95
1523,PCG,2021-05-10 23:15:00,7,11.05,10.71,17.92
1524,PCG,2021-05-12 23:15:00,7,10.67,10.33,17.54
1525,PCG,2021-05-13 23:15:00,7,10.57,10.23,17.44
1526,PCG,2021-05-14 23:15:00,7,10.81,10.47,17.68
1527,PCG,2021-05-17 23:15:00,7,10.84,10.5,17.71
1528,PCG,2021-05-18 23:15:00,7,10.72,10.38,17.59
1529,PCG,2021-05-20 23:15:00,7,10.54,10.2,17.41
1530,PCG,2021-05-21 23:15:00,7,10.36,10.02,17.23
1531,PCG,2021-05-24 23:15:00,7,10.38,10.04,17.25
1532,PCG,2021-05-27 23:15:00,7,10.0,9.66,16.87
1533,PCG,2021-05-28 23:15:00,7,9.97,9.83,12.8
1534,PCG,2021-06-01 23:15:00,7,10.16,9.82,17.03
1535,PCG,2021-06-02 23:15:00,7,10.15,9.81,17.02
1536,PFE,2021-03-19 23:15:00,2,35.57,35.23,42.44
1537,PFE,2021-03-24 23:15:00,2,35.71,35.37,42.58
1538,PFE,2021-03-25 23:15:00,2,35.43,35.09,42.3
1539,PFE,2021-03-26 23:15:00,2,35.74,35.4,42.61
1540,PFE,2021-03-30 23:15:00,2,36.27,35.93,43.14
1541,PFE,2021-03-31 23:15:00,2,36.14,35.8,43.01
1542,PFE,2021-04-01 23:15:00,2,36.23,35.89,43.1
1543,PFE,2021-04-05 23:15:00,2,36.55,36.21,43.42
1544,PFE,2021-04-08 23:15:00,2,36.08,35.74,42.95
1545,PFE,2021-04-09 23:15:00,2,36.5,36.16,43.37
1546,PFE,2021-04-13 23:15:00,2,37.26,36.92,44.13
1547,PFE,2021-04-14 23:15:00,2,37.15,36.81,44.02
1548,PFE,2021-04-15 23:15:00,2,37.49,37.15,44.36
1549,PFE,2021-04-16 23:15:00,2,38.19,37.85,45.06
1550,PFE,2021-04-19 23:15:00,2,38.78,38.44,45.65
1551,PFE,2021-04-21 23:15:00,2,39.44,39.1,46.31
1552,PFE,2021-04-23 23:15:00,2,38.57,38.23,45.44
1553,PFE,2021-04-26 23:15:00,2,38.59,38.25,45.46
1554,PFE,2021-04-28 23:15:00,2,38.66,38.32,45.53
1555,PFE,2021-04-29 23:15:00,2,38.73,38.39,45.6
1556,PFE,2021-05-03 23:15:00,2,39.42,39.08,46.29
1557,PFE,2021-05-04 23:15:00,1,39.88,39.54,46.75
1558,PFE,2021-05-05 23:15:00,1,40.82,40.48,47.69
1559,PFE,2021-05-10 23:15:00,1,40.0,39.66,46.87
1560,PFE,2021-05-12 23:15:00,2,39.72,39.38,46.59
1561,PFE,2021-05-14 23:15:00,1,40.08,39.74,46.95
1562,PFE,2021-05-17 23:15:00,1,40.2,39.86,47.07
1563,PFE,2021-05-18 23:15:00,1,39.93,39.59,46.8
1564,PFE,2021-05-20 23:15:00,1,40.05,39.71,46.92
1565,PFE,2021-05-21 23:15:00,1,40.17,39.83,47.04
1566,PFE,2021-05-24 23:15:00,1,39.8,39.46,46.67
1567,PFE,2021-05-25 23:15:00,1,39.53,39.19,46.4
1568,PFE,2021-05-26 23:15:00,2,38.9,38.56,45.77
1569,PFE,2021-05-27 23:15:00,2,39.04,38.7,45.91
1570,PFE,2021-05-28 23:15:00,2,38.96,38.62,45.83
1571,PFE,2021-06-01 23:15:00,2,38.68,38.34,45.55
1572,PFE,2021-06-02 23:15:00,2,38.88,38.54,45.75
1573,PLUG,2021-03-22 23:15:00,2,37.85,37.51,44.72
1574,PLUG,2021-03-24 23:15:00,2,36.04,35.7,42.91
1575,PLUG,2021-03-26 23:15:00,2,34.34,34.0,41.21
1576,PLUG,2021-03-30 23:15:00,2,32.1,31.76,38.97
1577,PLUG,2021-03-31 23:15:00,2,35.12,34.78,41.99
1578,PLUG,2021-04-01 23:15:00,2,36.83,36.49,43.7
1579,PLUG,2021-04-05 23:15:00,2,33.82,33.48,40.69
1580,PLUG,2021-04-06 23:15:00,2,34.67,34.33,41.54
1581,PLUG,2021-04-08 23:15:00,2,32.73,32.39,39.6
1582,PLUG,2021-04-14 23:15:00,2,29.88,29.54,36.75
1583,PLUG,2021-04-15 23:15:00,2,27.45,27.11,34.32
1584,PLUG,2021-04-20 23:15:00,3,25.76,25.42,32.63
1585,PLUG,2021-04-22 23:15:00,2,27.26,26.92,34.13
1586,PLUG,2021-04-23 23:15:00,2,27.45,27.11,34.32
1587,PLUG,2021-04-26 23:15:00,2,27.57,27.23,34.44
1588,PLUG,2021-04-27 23:15:00,2,28.95,28.61,35.82
1589,PLUG,2021-04-29 23:15:00,2,28.9,28.56,35.77
1590,PLUG,2021-05-03 23:15:00,2,27.98,27.64,34.85
1591,PLUG,2021-05-05 23:15:00,3,24.78,24.44,31.65
1592,PLUG,2021-05-07 23:15:00,3,23.3,22.96,30.17
1593,PLUG,2021-05-13 23:15:00,3,23.43,23.09,30.3
1594,PLUG,2021-05-14 23:15:00,3,25.29,24.95,32.16
1595,PLUG,2021-05-18 23:15:00,3,26.2,25.86,33.07
1596,PLUG,2021-05-20 23:15:00,2,27.17,26.83,34.04
1597,PLUG,2021-05-21 23:15:00,2,27.9,27.56,34.77
1598,PLUG,2021-05-24 23:15:00,2,27.35,27.01,34.22
1599,PLUG,2021-05-26 23:15:00,2,29.37,29.03,36.24
1600,PLUG,2021-05-27 23:15:00,2,29.38,29.04,36.25
1601,PLUG,2021-05-28 23:15:00,2,31.37,31.03,38.24
1602,PLUG,2021-06-01 23:15:00,2,29.92,29.58,36.79
1603,PLUG,2021-06-03 23:15:00,2,30.46,30.12,37.33
1604,QS,2021-03-19 23:15:00,1,56.85,56.28,68.36
1605,QS,2021-03-22 23:15:00,1,59.1,58.6,69.2
1606,QS,2021-03-24 23:15:00,1,54.42,53.85,65.93
1607,QS,2021-03-26 23:15:00,1,45.97,45.63,52.84
1608,QS,2021-03-29 23:15:00,1,43.63,43.29,50.5
1609,QS,2021-03-30 23:15:00,1,42.14,41.8,49.01
1610,QS,2021-03-31 23:15:00,1,44.99,44.65,51.86
1611,QS,2021-04-01 23:15:00,1,50.37,49.8,61.88
1612,QS,2021-04-05 23:15:00,1,50.18,49.61,61.69
1613,QS,2021-04-07 23:15:00,1,50.6,50.03,62.11
1614,QS,2021-04-08 23:15:00,1,47.8,47.46,54.67
1615,QS,2021-04-13 23:15:00,1,42.14,41.8,49.01
1616,QS,2021-04-14 23:15:00,1,43.04,42.7,49.91
1617,QS,2021-04-16 23:15:00,2,36.98,36.64,43.85
1618,QS,2021-04-22 23:15:00,2,34.27,33.93,41.14
1619,QS,2021-04-23 23:15:00,2,36.68,36.34,43.55
1620,QS,2021-04-26 23:15:00,2,36.26,35.92,43.13
1621,QS,2021-04-27 23:15:00,2,38.05,37.71,44.92
1622,QS,2021-04-29 23:15:00,2,37.04,36.7,43.91
1623,QS,2021-05-03 23:15:00,2,36.99,36.65,43.86
1624,QS,2021-05-05 23:15:00,2,33.45,33.11,40.32
1625,QS,2021-05-07 23:15:00,2,31.79,31.45,38.66
1626,QS,2021-05-13 23:15:00,2,28.14,27.8,35.01
1627,QS,2021-05-14 23:15:00,2,26.8,26.46,33.67
1628,QS,2021-05-17 23:15:00,2,28.4,28.1,34.5
1629,QS,2021-05-18 23:15:00,2,28.38,28.04,35.25
1630,QS,2021-05-20 23:15:00,2,28.17,27.83,35.04
1631,QS,2021-05-21 23:15:00,2,27.62,27.28,34.49
1632,QS,2021-05-25 23:15:00,3,24.82,24.48,31.69
1633,QS,2021-05-26 23:15:00,3,25.8,25.46,32.67
1634,QS,2021-05-28 23:15:00,2,26.74,26.4,33.61
1635,QS,2021-06-01 23:15:00,2,25.73,25.39,32.6
1636,QS,2021-06-02 23:15:00,2,26.65,26.31,33.52
1637,RIG,2021-03-19 23:15:00,20,3.81,3.67,6.64
1638,RIG,2021-03-22 23:15:00,20,3.63,3.49,6.46
1639,RIG,2021-03-24 23:15:00,22,3.45,3.31,6.28
1640,RIG,2021-03-26 23:15:00,22,3.46,3.32,6.29
1641,RIG,2021-03-31 23:15:00,22,3.43,3.29,6.26
1642,RIG,2021-04-01 23:15:00,21,3.63,3.49,6.46
1643,RIG,2021-04-06 23:15:00,22,3.57,3.43,6.4
1644,RIG,2021-04-09 23:15:00,22,3.39,3.25,6.22
1645,RIG,2021-04-12 23:15:00,23,3.23,3.09,6.06
1646,RIG,2021-04-13 23:15:00,25,3.09,2.95,5.92
1647,RIG,2021-04-14 23:15:00,24,3.41,3.27,6.24
1648,RIG,2021-04-15 23:15:00,22,3.46,3.32,6.29
1649,RIG,2021-04-16 23:15:00,22,3.39,3.25,6.22
1650,RIG,2021-04-19 23:15:00,22,3.45,3.31,6.28
1651,RIG,2021-04-22 23:15:00,24,3.24,3.1,6.07
1652,RIG,2021-04-23 23:15:00,24,3.28,3.14,6.11
1653,RIG,2021-04-26 23:15:00,24,3.18,3.04,6.01
1654,RIG,2021-04-27 23:15:00,24,3.26,3.12,6.09
1655,RIG,2021-04-28 23:15:00,24,3.35,3.21,6.18
1656,RIG,2021-04-29 23:15:00,22,3.46,3.32,6.29
1657,RIG,2021-05-03 23:15:00,23,3.28,3.14,6.11
